Words,Tags,SentenceID
.,O,1893
tcs,S-ORG,1894
(,O,1894
r,S-TECH,1894
inteal,O,1894
project,O,1894
),O,1894
.,O,1894
r,S-TECH,1895
le,O,1895
.,O,1895
developer,S-ROLE,1896
support,O,1896
testing,O,1896
and,O,1896
maintenance,O,1896
.,O,1896
team,O,1897
size,O,1897
.,O,1897
2,O,1898
.,O,1898
r,S-TECH,1899
summa,O,1899
.,O,1899
r,S-TECH,1900
distbuted,O,1900
development,O,1900
and,O,1900
management,O,1900
environment,O,1900
(,O,1900
ddme,O,1900
),O,1900
is,O,1900
a,O,1900
solution,O,1900
which,O,1900
promotes,O,1900
company,O,1900
wide,O,1900
collaborative,O,1900
problem,O,1900
-,O,1900
solving,O,1900
provides,O,1900
an,O,1900
open,O,1900
source,O,1900
type,O,1900
of,O,1900
software,O,1900
development,O,1900
platform,O,1900
wherein,O,1900
project,B-DES,1900
manager,I-DES,1900
can,O,1900
create,O,1900
any,O,1900
tasks,O,1900
and,O,1900
assign,O,1900
it,O,1900
to,O,1900
any,O,1900
individual,O,1900
or,O,1900
share,O,1900
it,O,1900
in,O,1900
open,O,1900
pool,O,1900
associates,O,1900
can,O,1900
pick,O,1900
up,O,1900
any,O,1900
task,O,1900
that,O,1900
they,O,1900
are,O,1900
comfortable,O,1900
with,O,1900
complete,O,1900
it,O,1900
and,O,1900
check,O,1900
-,O,1900
in,O,1900
the,O,1900
task,O,1900
artefacts,O,1900
.,O,1900
languages,O,1901
.,O,1901
core,B-TECH,1902
java,I-TECH,1902
struts,O,1902
mvc,O,1902
framework,O,1902
and,O,1902
extjs,O,1902
.,O,1902
special,O,1903
tools,O,1903
.,O,1903
tools,O,1904
:,O,1904
sql,S-TECH,1904
"p,",O,1904
bugzilla,S-TECH,1904
svn,S-TECH,1904
active,O,1904
mq,O,1904
putty,S-TECH,1904
r,S-TECH,1904
mobaxte,O,1904
.,O,1904
database,O,1905
.,O,1905
postgresql,S-TECH,1906
.,O,1906
o,O,1907
/,O,1907
s,O,1907
/,O,1907
r,S-TECH,1907
softwa,O,1907
/,O,1907
server,O,1907
.,O,1907
linux,S-TECH,1908
jboss,S-TECH,1908
.,O,1908
company,O,1909
name,O,1909
:,O,1909
tata,B-ORG,1909
consultancy,I-ORG,1909
services,I-ORG,1909
ltd,I-ORG,1909
india,O,1909
.,O,1909
r,S-TECH,1910
otheworked,O,1910
projects,O,1910
.,O,1910
r,S-TECH,1911
les&,O,1911
responsibilities,O,1911
:,O,1911
developer,S-ROLE,1911
.,O,1911
have,O,1912
r,S-TECH,1912
cated,O,1912
a,O,1912
small,O,1912
application,O,1912
using,O,1912
applet,O,1912
which,O,1912
can,O,1912
be,O,1912
used,O,1912
to,O,1912
check,O,1912
compilation,O,1912
errors,O,1912
for,O,1912
a,O,1912
code,O,1912
written,O,1912
in,O,1912
c,O,1912
language,O,1912
.,O,1912
played,O,1913
a,O,1913
developer,S-ROLE,1913
role,O,1913
in,O,1913
a,O,1913
project,O,1913
called,O,1913
mail,O,1913
processing,O,1913
help,O,1913
desk,O,1913
(,O,1913
mphd,O,1913
),O,1913
was,O,1913
involved,O,1913
in,O,1913
developing,O,1913
login,O,1913
module,O,1913
and,O,1913
email,O,1913
composing,O,1913
module,O,1913
(,O,1913
using,O,1913
angularjs,O,1913
and,O,1913
java,O,1913
),O,1913
.,O,1913
was,O,1914
involved,O,1914
as,O,1914
a,O,1914
developer,S-ROLE,1914
for,O,1914
a,O,1914
project,O,1914
called,O,1914
optra,O,1914
done,O,1914
backend,O,1914
coding,O,1914
for,O,1914
an,O,1914
interface,O,1914
layer,O,1914
which,O,1914
can,O,1914
read,O,1914
the,O,1914
required,O,1914
files,O,1914
for,O,1914
the,O,1914
application,O,1914
and,O,1914
place,O,1914
it,O,1914
in,O,1914
required,O,1914
folders,O,1914
in,O,1914
proper,O,1914
format,O,1914
and,O,1914
run,O,1914
the,O,1914
application,O,1914
.,O,1914
played,O,1915
a,O,1915
developer,S-ROLE,1915
role,O,1915
in,O,1915
a,O,1915
project,O,1915
called,O,1915
inx,O,1915
was,O,1915
responsible,O,1915
for,O,1915
to,O,1915
creating,O,1915
datasets,O,1915
which,O,1915
can,O,1915
be,O,1915
used,O,1915
as,O,1915
a,O,1915
training,O,1915
data,O,1915
for,O,1915
the,O,1915
inx,O,1915
.,O,1915
r,S-TECH,1916
ai,S-TECH,1916
othedets,O,1916
.,O,1916
date,O,1917
of,O,1917
r,S-TECH,1917
bih,O,1917
:,O,1917
13-09-1991,O,1917
.,O,1917
language,O,1918
r,S-TECH,1918
pficiency,O,1918
:,O,1918
malayalam,O,1918
english,O,1918
hindi,O,1918
tamil,O,1918
.,O,1918
.,O,1919
(,O,1920
sanjivani.tiwari@tcs.com,S-EMAIL,1920
),O,1920
.,O,1920
nithin,O,1921
gopinadh's,O,1921
r,S-TECH,1921
pfile,O,1921
.,O,1921
sanjivani,B-PER,1922
tiwari,I-PER,1922
(,O,1922
1091961,O,1922
),O,1922
.,O,1922
contact,O,1923
:,O,1923
+91,O,1923
(,O,1923
9993962838,S-CON,1923
),O,1923
.,O,1923
ai,S-TECH,1924
m,O,1924
:,O,1924
.,O,1924
assistant,B-DES,1925
system,I-DES,1925
engineer,I-DES,1925
.,O,1925
1+,B-EXP,1926
year,I-EXP,1926
experience,O,1926
in,O,1926
bestbuy,O,1926
.,O,1926
r,S-TECH,1927
expeence,O,1927
summary,O,1927
.,O,1927
assistant,B-DES,1928
system,I-DES,1928
engineer,I-DES,1928
and,O,1928
worked,O,1928
for,O,1928
bestbuy,O,1928
(,O,1928
us,O,1928
client,O,1928
),O,1928
tata,O,1928
consultancy,O,1928
services,O,1928
ltd,O,1928
(,O,1928
tcs,O,1928
),O,1928
.,O,1928
r,S-TECH,1929
gduated,O,1929
in,O,1929
b,O,1929
e,O,1929
–,O,1929
information,O,1929
technology,O,1929
(,O,1929
rgpv,O,1929
university,O,1929
),O,1929
.,O,1929
1+,B-EXP,1930
year,I-EXP,1930
of,O,1930
it,O,1930
experience,O,1930
worked,O,1930
extensively,O,1930
in,O,1930
support,O,1930
and,O,1930
maintenance,O,1930
project,O,1930
of,O,1930
layer7,O,1930
unix,O,1930
i,O,1930
have,O,1930
knowledge,O,1930
of,O,1930
layer7,O,1930
and,O,1930
ca,O,1930
policy,O,1930
manager,O,1930
tool,O,1930
have,O,1930
basic,O,1930
knowledge,O,1930
of,O,1930
tools,O,1930
like,O,1930
eclipse,O,1930
net,O,1930
beans,O,1930
have,O,1930
experience,O,1930
in,O,1930
working,O,1930
with,O,1930
windows,O,1930
and,O,1930
linux,O,1930
machines,O,1930
.,O,1930
technical,O,1931
skills,O,1931
.,O,1931
development,O,1932
tools,O,1932
.,O,1932
eclipse,S-TECH,1933
netbeans,S-TECH,1933
.,O,1933
languages,O,1934
.,O,1934
core,B-TECH,1935
java,I-TECH,1935
html,O,1935
css,O,1935
.,O,1935
database,O,1936
.,O,1936
mysql,S-TECH,1937
.,O,1937
r,S-TECH,1938
seers,O,1938
/,O,1938
portal,O,1938
.,O,1938
windows,B-TECH,1939
server,I-TECH,1939
ca,O,1939
policy,O,1939
manager,O,1939
putty,O,1939
secureshell,O,1939
.,O,1939
r,S-TECH,1940
opeting,O,1940
system,O,1940
.,O,1940
windows,B-TECH,1941
xp,I-TECH,1941
windows,O,1941
7,O,1941
windows,O,1941
10,O,1941
linux,S-TECH,1941
.,O,1941
r,S-TECH,1942
pfessional,O,1942
experience,O,1942
.,O,1942
tcs,S-ORG,1943
.,O,1943
assistant,B-DES,1944
system,I-DES,1944
engineer,I-DES,1944
-,O,1944
trainee,O,1944
.,O,1944
10-2016,O,1945
to,O,1945
10-2017,O,1945
.,O,1945
tcs,S-ORG,1946
.,O,1946
ase,O,1947
.,O,1947
10-2017,O,1948
to,O,1948
till,O,1948
date,O,1948
.,O,1948
educational,O,1949
&,O,1949
r,S-TECH,1949
pfessional,O,1949
credentials,O,1949
.,O,1949
education,O,1950
.,O,1950
r,S-TECH,1951
boa,O,1951
/,O,1951
university,O,1951
.,O,1951
r,S-TECH,1952
yeaof,O,1952
passing,O,1952
.,O,1952
%,O,1953
of,O,1953
r,S-TECH,1953
mas,O,1953
.,O,1953
r,S-TECH,1954
seconda,O,1954
.,O,1954
cbse,O,1955
.,O,1955
2010,O,1956
.,O,1956
86,O,1957
.,O,1957
r,S-TECH,1958
highesecondary,O,1958
.,O,1958
cbse,O,1959
.,O,1959
2012,O,1960
.,O,1960
67,O,1961
.,O,1961
r,S-TECH,1962
bachelo,O,1962
.,O,1962
r,S-TECH,1963
jiv,O,1963
gandhi,O,1963
technical,O,1963
university,O,1963
.,O,1963
2016,O,1964
.,O,1964
73,O,1965
.,O,1965
r,S-TECH,1966
tining,O,1966
.,O,1966
r,S-TECH,1967
tining,O,1967
in,O,1967
android,O,1967
development,O,1967
from,O,1967
quest,O,1967
eduventures,O,1967
indore,O,1967
.,O,1967
r,S-TECH,1968
tining,O,1968
in,O,1968
networking,O,1968
from,O,1968
bsnl,O,1968
indore,O,1968
.,O,1968
tcs,S-ORG,1969
r,S-TECH,1969
tining,O,1969
in,O,1969
itis,O,1969
from,O,1969
tcs,O,1969
technopark,O,1969
trivandrum,O,1969
kerala,O,1969
.,O,1969
6-week,O,1970
r,S-TECH,1970
tining,O,1970
in,O,1970
conversational,O,1970
experiences,O,1970
.,O,1970
r,S-TECH,1971
pject,O,1971
annexure,O,1971
.,O,1971
company,O,1972
name,O,1972
:,O,1972
tata,B-ORG,1972
consultancy,I-ORG,1972
services,I-ORG,1972
ltd,I-ORG,1972
india,O,1972
.,O,1972
r,S-TECH,1973
pject,O,1973
name,O,1973
.,O,1973
r,S-TECH,1974
conveational,O,1974
experiences,O,1974
.,O,1974
client,O,1975
.,O,1975
r,S-TECH,1976
inteal,O,1976
.,O,1976
r,S-TECH,1977
le,O,1977
.,O,1977
developer,S-ROLE,1978
.,O,1978
r,S-TECH,1979
summa,O,1979
.,O,1979
r,S-TECH,1980
pparing,O,1980
chatbot,S-TECH,1980
in,O,1980
different,O,1980
technologies,O,1980
like,O,1980
amazon,O,1980
google,O,1980
kore,B-TECH,1980
al,I-TECH,1980
using,O,1980
javascript,S-TECH,1980
html,S-TECH,1980
css,S-TECH,1980
python,S-TECH,1980
node,B-TECH,1980
js,I-TECH,1980
.,O,1980
r,S-TECH,1981
pject,O,1981
name,O,1981
.,O,1981
bestbuy,O,1982
(,O,1982
bby,O,1982
),O,1982
.,O,1982
client,O,1983
.,O,1983
bestbuy,O,1984
.,O,1984
r,S-TECH,1985
le,O,1985
.,O,1985
system,O,1986
r,S-TECH,1986
administtor,O,1986
.,O,1986
team,O,1987
size,O,1987
.,O,1987
18,O,1988
.,O,1988
r,S-TECH,1989
summa,O,1989
.,O,1989
best,O,1990
buy,O,1990
co,O,1990
inc,O,1990
is,O,1990
an,O,1990
r,S-TECH,1990
amecan,O,1990
multinational,O,1990
consumer,O,1990
electronics,O,1990
ai,S-TECH,1990
reter,O,1990
headquartered,O,1990
in,O,1990
richfield,O,1990
minnesota,O,1990
i,O,1990
was,O,1990
in,O,1990
layer7,O,1990
team,O,1990
bby's,O,1990
layer7,O,1990
was,O,1990
a,O,1990
security,O,1990
gateway,O,1990
whose,O,1990
servers,O,1990
host,O,1990
numerous,O,1990
url,O,1990
services,O,1990
i,O,1990
was,O,1990
responsible,O,1990
as,O,1990
system,O,1990
administrator,O,1990
for,O,1990
layer7,O,1990
servers,O,1990
for,O,1990
production,O,1990
prodlike,O,1990
prodtest,O,1990
test,O,1990
and,O,1990
dev,O,1990
enviroment,O,1990
servers,O,1990
and,O,1990
windows,B-TECH,1990
server,I-TECH,1990
as,O,1990
well,O,1990
handled,O,1990
troubleshooting,O,1990
configuration,O,1990
and,O,1990
maintenance,O,1990
of,O,1990
bestbuy's,O,1990
servers,O,1990
urls,O,1990
etc,O,1990
.,O,1990
languages,O,1991
.,O,1991
sql,S-TECH,1992
unix,S-TECH,1992
.,O,1992
special,O,1993
tools,O,1993
.,O,1993
ca,O,1994
policy,O,1994
r,S-TECH,1994
"manage,",O,1994
putty,S-TECH,1994
secure,O,1994
shell,O,1994
client,O,1994
.,O,1994
database,O,1995
.,O,1995
sql,S-TECH,1996
.,O,1996
os,O,1997
/,O,1997
r,S-TECH,1997
softwa,O,1997
/,O,1997
server,O,1997
.,O,1997
windows,B-TECH,1998
server,I-TECH,1998
.,O,1998
r,S-TECH,1999
ai,S-TECH,1999
othedets,O,1999
.,O,1999
date,O,2000
of,O,2000
r,S-TECH,2000
bih,O,2000
:,O,2000
01-01-1994,O,2000
.,O,2000
language,O,2001
r,S-TECH,2001
pficiency,O,2001
:,O,2001
english,O,2001
and,O,2001
hindi,O,2001
.,O,2001
.,O,2002
narendra.y@tcs.com,S-EMAIL,2003
.,O,2003
nithin,O,2004
gopinadh's,O,2004
r,S-TECH,2004
pfile,O,2004
.,O,2004
narendra,B-PER,2005
yenuganti,I-PER,2005
(,O,2005
1515610,O,2005
),O,2005
.,O,2005
contact,O,2006
:,O,2006
+91,O,2006
7675014991,S-CON,2006
.,O,2006
ai,S-TECH,2007
m,O,2007
:,O,2007
.,O,2007
assistant,B-DES,2008
system,I-DES,2008
engineer,I-DES,2008
.,O,2008
5,B-EXP,2009
months,I-EXP,2009
r,S-TECH,2009
expeence,O,2009
in,O,2009
tcs,S-ORG,2009
working,O,2009
in,O,2009
conversational,O,2009
experience,O,2009
unit,O,2009
in,O,2009
tcs,O,2009
b,O,2009
.,O,2009
tech,O,2010
in,O,2010
r,S-TECH,2010
electnics,O,2010
and,O,2010
communication,O,2010
engineering,O,2010
.,O,2010
r,S-TECH,2011
pfile,O,2011
.,O,2011
assistant,B-DES,2012
system,I-DES,2012
engineer,I-DES,2012
with,O,2012
5,O,2012
months,O,2012
experience,O,2012
.,O,2012
r,S-TECH,2013
ceifications,O,2013
:,O,2013
tcs,S-ORG,2013
ilp,O,2013
certification,O,2013
in,O,2013
java,S-TECH,2013
for,O,2013
3,B-EXP,2013
month,I-EXP,2013
tcs,O,2013
competency,O,2013
certificates,O,2013
in,O,2013
java,O,2013
html,S-TECH,2013
css,S-TECH,2013
python,S-TECH,2013
javascript,S-TECH,2013
.,O,2013
.,O,2014
technical,O,2015
skills,O,2015
.,O,2015
development,O,2016
tools,O,2016
.,O,2016
eclipse,S-TECH,2017
sql,S-TECH,2017
.,O,2017
languages,O,2018
.,O,2018
java,S-TECH,2019
spring,S-TECH,2019
python,O,2019
angular2,O,2019
.,O,2019
database,O,2020
.,O,2020
sql,S-TECH,2021
pl,B-TECH,2021
/,I-TECH,2021
sql,I-TECH,2021
.,O,2021
r,S-TECH,2022
opeting,O,2022
system,O,2022
.,O,2022
windows,O,2023
10,O,2023
.,O,2023
r,S-TECH,2024
pfessional,O,2024
experience,O,2024
.,O,2024
tcs,S-ORG,2025
.,O,2025
assistant,B-DES,2026
system,I-DES,2026
engineer,I-DES,2026
.,O,2026
03,O,2027
-2018,O,2027
–,O,2027
07-,O,2027
2018,O,2027
.,O,2027
educational,O,2028
&,O,2028
r,S-TECH,2028
pfessional,O,2028
credentials,O,2028
.,O,2028
education,O,2029
.,O,2029
%,O,2030
of,O,2030
r,S-TECH,2030
mas,O,2030
.,O,2030
ssc,O,2031
.,O,2031
bhashyam,O,2032
high,O,2032
school,O,2032
.,O,2032
2011,O,2033
.,O,2033
.,O,2034
r,S-TECH,2035
s,O,2035
ai,S-TECH,2035
chanya,O,2035
junior,O,2035
college,O,2035
.,O,2035
2013,O,2036
.,O,2036
.,O,2037
r,S-TECH,2038
r&jc,O,2038
college,O,2038
of,O,2038
engineering,O,2038
.,O,2038
2017,O,2039
.,O,2039
78,O,2040
.,O,2040
r,S-TECH,2041
pject,O,2041
ai,S-TECH,2041
dets,O,2041
:,O,2041
.,O,2041
r,S-TECH,2042
les&,O,2042
responsibilities,O,2042
:,O,2042
.,O,2042
developer,S-ROLE,2043
.,O,2043
r,S-TECH,2044
explong,O,2044
conversational,O,2044
services,O,2044
provided,O,2044
by,O,2044
various,O,2044
technologies,O,2044
ai,S-TECH,2044
mly,O,2044
amazon,O,2044
and,O,2044
preparing,O,2044
.,O,2044
documents,O,2045
out,O,2045
of,O,2045
it,O,2045
.,O,2045
conduct,O,2046
knowledge,O,2046
r,S-TECH,2046
shang,O,2046
session,O,2046
for,O,2046
the,O,2046
explored,O,2046
technology,O,2046
for,O,2046
the,O,2046
entire,O,2046
team,O,2046
.,O,2046
r,S-TECH,2047
configud,O,2047
bots,O,2047
in,O,2047
amazon,O,2047
lambda,O,2047
(,O,2047
using,O,2047
node,B-TECH,2047
js,I-TECH,2047
),O,2047
in,O,2047
amazon,O,2047
.,O,2047
r,S-TECH,2048
pject,O,2048
name,O,2048
.,O,2048
r,S-TECH,2049
conveational,O,2049
experiences,O,2049
.,O,2049
client,O,2050
.,O,2050
tcs,S-ORG,2051
r,S-TECH,2051
inteal,O,2051
.,O,2051
r,S-TECH,2052
le,O,2052
.,O,2052
developer,S-ROLE,2053
.,O,2053
r,S-TECH,2054
softwa,O,2054
/,O,2054
languages,O,2054
.,O,2054
python,S-TECH,2055
nodejs,S-TECH,2055
.,O,2055
r,S-TECH,2056
ai,S-TECH,2056
othedets,O,2056
.,O,2056
date,O,2057
of,O,2057
r,S-TECH,2057
bih,O,2057
:,O,2057
04-08-1995,O,2057
.,O,2057
language,O,2058
r,S-TECH,2058
pficiency,O,2058
:,O,2058
telugu,O,2058
english,O,2058
.,O,2058
.,O,2059
(,O,2060
debankur.saha@tcs.com,S-EMAIL,2060
),O,2060
.,O,2060
nithin,O,2061
gopinadh's,O,2061
r,S-TECH,2061
pfile,O,2061
.,O,2061
debankur,B-PER,2062
saha,I-PER,2062
(,O,2062
986453,O,2062
),O,2062
.,O,2062
contact,O,2063
:,O,2063
+91,O,2063
(,O,2063
8981532992,S-CON,2063
),O,2063
.,O,2063
ai,S-TECH,2064
m,O,2064
:,O,2064
.,O,2064
systems,O,2065
r,S-TECH,2065
enginee,O,2065
.,O,2065
3+,B-EXP,2066
years,I-EXP,2066
of,O,2066
experience,O,2066
in,O,2066
insurance,O,2066
and,O,2066
banking,O,2066
domains,O,2066
in,O,2066
automation,O,2066
testing,O,2066
and,O,2066
development,O,2066
.,O,2066
r,S-TECH,2067
expeence,O,2067
summary,O,2067
.,O,2067
system,B-DES,2068
engineer,I-DES,2068
in,O,2068
conversational,O,2068
experiences,O,2068
team,O,2068
of,O,2068
tata,O,2068
consultancy,O,2068
services,O,2068
ltd,O,2068
(,O,2068
tcs,O,2068
),O,2068
.,O,2068
.,O,2069
r,S-TECH,2070
neay,O,2070
3,O,2070
years,O,2070
of,O,2070
it,O,2070
experience,O,2070
worked,O,2070
primarily,O,2070
in,O,2070
automation,O,2070
testing,S-TECH,2070
have,O,2070
been,O,2070
involved,O,2070
in,O,2070
poc,O,2070
for,O,2070
hybrid,O,2070
android,S-TECH,2070
application,O,2070
development,O,2070
and,O,2070
also,O,2070
developing,O,2070
excel,O,2070
macro,O,2070
applications,O,2070
for,O,2070
process,O,2070
improvement,O,2070
/,O,2070
value,O,2070
add,O,2070
.,O,2070
technical,O,2071
skills,O,2071
include,O,2071
machine,B-TECH,2071
learning,I-TECH,2071
using,O,2071
python,O,2071
vba,O,2071
java,O,2071
html,O,2071
css,O,2071
javascript,O,2071
have,O,2071
experience,O,2071
in,O,2071
working,O,2071
with,O,2071
windows,O,2071
and,O,2071
linux,O,2071
machines,O,2071
.,O,2071
technical,O,2072
skills,O,2072
.,O,2072
development,O,2073
tool,O,2073
.,O,2073
eclipse,S-TECH,2074
visual,B-TECH,2074
studio,I-TECH,2074
git,S-TECH,2074
pycharm,S-TECH,2074
jupyter,O,2074
intellij,O,2074
idea,O,2074
.,O,2074
languages,O,2075
.,O,2075
core,B-TECH,2076
java,I-TECH,2076
html,O,2076
xml,O,2076
javascript,O,2076
angularjs,O,2076
nodejs,O,2076
python,O,2076
.,O,2076
database,O,2077
.,O,2077
sql,S-TECH,2078
.,O,2078
r,S-TECH,2079
opeting,O,2079
system,O,2079
.,O,2079
windows,S-TECH,2080
xp,O,2080
windows,B-TECH,2080
7,I-TECH,2080
windows,O,2080
10,O,2080
linux,S-TECH,2080
(,O,2080
ubuntu,O,2080
),O,2080
.,O,2080
r,S-TECH,2081
pfessional,O,2081
experience,O,2081
.,O,2081
tcs,S-ORG,2082
.,O,2082
system,B-DES,2083
engineer,I-DES,2083
.,O,2083
09-2015,O,2084
to,O,2084
07-2018,O,2084
.,O,2084
educational,O,2085
&,O,2085
r,S-TECH,2085
pfessional,O,2085
credentials,O,2085
.,O,2085
education,O,2086
.,O,2086
r,S-TECH,2087
boa,O,2087
/,O,2087
university,O,2087
.,O,2087
r,S-TECH,2088
yeaof,O,2088
passing,O,2088
.,O,2088
%,O,2089
of,O,2089
r,S-TECH,2089
mas,O,2089
.,O,2089
r,S-TECH,2090
seconda,O,2090
.,O,2090
west,O,2091
bengal,O,2091
r,S-TECH,2091
boa,O,2091
of,O,2091
secondary,O,2091
education,O,2091
.,O,2091
2009,O,2092
.,O,2092
.,O,2093
2011,O,2094
.,O,2094
.,O,2095
maulana,O,2096
abdul,O,2096
kalam,O,2096
azad,O,2096
r,S-TECH,2096
univeity,O,2096
of,O,2096
technology,O,2096
(,O,2096
formerly,O,2096
wbut,O,2096
),O,2096
.,O,2096
2015,O,2097
.,O,2097
.,O,2098
attended,O,2099
r,S-TECH,2099
tining,O,2099
on,O,2099
machine,O,2099
learning,O,2099
foundations,O,2099
.,O,2099
r,S-TECH,2100
ceified,O,2100
in,O,2100
udacity,O,2100
machine,B-TECH,2100
learning,I-TECH,2100
nanodegree,O,2100
.,O,2100
r,S-TECH,2101
pject,O,2101
annexure,O,2101
.,O,2101
company,O,2102
name,O,2102
:,O,2102
tata,B-TECH,2102
consultancy,I-TECH,2102
services,I-TECH,2102
ltd,I-TECH,2102
india,O,2102
.,O,2102
r,S-TECH,2103
les&,O,2103
responsibilities,O,2103
:,O,2103
exploring,O,2103
conversational,O,2103
technologies,O,2103
/,O,2103
computer,B-TECH,2103
vision,I-TECH,2103
.,O,2103
developing,O,2104
api,O,2104
r,S-TECH,2104
fodocument,O,2104
scanning,O,2104
using,O,2104
opencv,S-TECH,2104
.,O,2104
r,S-TECH,2105
integting,O,2105
ai,S-TECH,2105
avable,O,2105
options,O,2105
of,O,2105
either,O,2105
microsoft,B-TECH,2105
azure,I-TECH,2105
or,O,2105
google,B-TECH,2105
cloud,I-TECH,2105
vision,O,2105
api,O,2105
to,O,2105
perform,O,2105
ocr,O,2105
for,O,2105
the,O,2105
uploaded,O,2105
documents,O,2105
.,O,2105
r,S-TECH,2106
pject,O,2106
name,O,2106
.,O,2106
na,O,2107
.,O,2107
client,O,2108
.,O,2108
r,S-TECH,2109
noegian,O,2109
bank,O,2109
.,O,2109
r,S-TECH,2110
le,O,2110
.,O,2110
developer,S-ROLE,2111
.,O,2111
team,O,2112
size,O,2112
.,O,2112
2,O,2113
.,O,2113
r,S-TECH,2114
summa,O,2114
.,O,2114
the,O,2115
client,O,2115
has,O,2115
a,O,2115
chatbot,S-TECH,2115
r,S-TECH,2115
cated,O,2115
using,O,2115
ibm,B-TECH,2115
watson,I-TECH,2115
the,O,2115
task,O,2115
is,O,2115
to,O,2115
find,O,2115
a,O,2115
solution,O,2115
to,O,2115
use,O,2115
the,O,2115
chatbot,O,2115
as,O,2115
an,O,2115
interface,O,2115
and,O,2115
implement,O,2115
ocr,O,2115
on,O,2115
documents,O,2115
uploaded,O,2115
through,O,2115
the,O,2115
bot,O,2115
.,O,2115
languages,O,2116
.,O,2116
python,S-TECH,2117
opencv,S-TECH,2117
.,O,2117
special,O,2118
tools,O,2118
.,O,2118
ibm,B-TECH,2119
watson,I-TECH,2119
.,O,2119
os,O,2120
/,O,2120
r,S-TECH,2120
softwa,O,2120
/,O,2120
server,O,2120
.,O,2120
windows,S-TECH,2121
ubuntu,O,2121
.,O,2121
company,O,2122
name,O,2122
:,O,2122
tata,B-TECH,2122
consultancy,I-TECH,2122
services,I-TECH,2122
ltd,I-TECH,2122
india,O,2122
.,O,2122
r,S-TECH,2123
les&,O,2123
responsibilities,O,2123
:,O,2123
test,O,2123
analyst,O,2123
hybrid,B-ROLE,2123
mobile,I-ROLE,2123
app,I-ROLE,2123
developer,I-ROLE,2123
.,O,2123
r,S-TECH,2124
intected,O,2124
with,O,2124
client,O,2124
and,O,2124
smes,O,2124
for,O,2124
required,O,2124
clarifications,O,2124
and,O,2124
adequate,O,2124
sign,O,2124
-,O,2124
off,O,2124
for,O,2124
every,O,2124
phase,O,2124
of,O,2124
the,O,2124
stlc,O,2124
.,O,2124
r,S-TECH,2125
ppared,O,2125
test,O,2125
cases,O,2125
and,O,2125
functional,O,2125
/,O,2125
regression,O,2125
suit,O,2125
covering,O,2125
critical,O,2125
business,O,2125
functionalities,O,2125
.,O,2125
execution,O,2126
defect,O,2126
logging,O,2126
and,O,2126
defect,O,2126
r,S-TECH,2126
tcking,O,2126
on,O,2126
-,O,2126
going,O,2126
basis,O,2126
.,O,2126
r,S-TECH,2127
cooinated,O,2127
with,O,2127
the,O,2127
team,O,2127
to,O,2127
build,O,2127
the,O,2127
various,O,2127
artefacts,O,2127
in,O,2127
the,O,2127
project,O,2127
.,O,2127
ai,S-TECH,2128
mtained,O,2128
daily,O,2128
and,O,2128
weekly,O,2128
test,O,2128
status,O,2128
r,S-TECH,2128
port,O,2128
.,O,2128
automation,O,2129
of,O,2129
manual,O,2129
r,S-TECH,2129
pcesses,O,2129
using,O,2129
tools,O,2129
created,O,2129
using,O,2129
vba,S-TECH,2129
macros,O,2129
.,O,2129
poc,O,2130
of,O,2130
r,S-TECH,2130
hybd,O,2130
mobile,O,2130
application,O,2130
development,O,2130
using,O,2130
front,O,2130
-,O,2130
end,O,2130
technologies,O,2130
like,O,2130
html,S-TECH,2130
css,S-TECH,2130
and,O,2130
javascript,S-TECH,2130
using,O,2130
cordova,S-TECH,2130
framework,O,2130
.,O,2130
r,S-TECH,2131
pject,O,2131
name,O,2131
.,O,2131
r,S-TECH,2132
migtion,O,2132
testing,S-TECH,2132
and,O,2132
mobile,O,2132
app,O,2132
development,O,2132
.,O,2132
client,O,2133
.,O,2133
r,S-TECH,2134
aal,O,2134
nv,O,2134
(,O,2134
vivat,O,2134
),O,2134
.,O,2134
r,S-TECH,2135
le,O,2135
.,O,2135
test,O,2136
analyst,O,2136
hybrid,B-ROLE,2136
mobile,I-ROLE,2136
app,I-ROLE,2136
developer,I-ROLE,2136
.,O,2136
team,O,2137
size,O,2137
.,O,2137
15,O,2138
.,O,2138
r,S-TECH,2139
summa,O,2139
.,O,2139
r,S-TECH,2140
migtion,O,2140
project,O,2140
-,O,2140
the,O,2140
application,O,2140
used,O,2140
by,O,2140
the,O,2140
client,O,2140
was,O,2140
ai,S-TECH,2140
mframe,O,2140
based,O,2140
and,O,2140
caused,O,2140
a,O,2140
huge,O,2140
cost,O,2140
in,O,2140
maintenance,O,2140
the,O,2140
purpose,O,2140
of,O,2140
migration,O,2140
project,O,2140
was,O,2140
to,O,2140
migrate,O,2140
their,O,2140
mainframe,O,2140
based,O,2140
application,O,2140
used,O,2140
by,O,2140
their,O,2140
own,O,2140
employees,O,2140
into,O,2140
a,O,2140
web,O,2140
-,O,2140
based,O,2140
application,O,2140
.,O,2140
mobile,O,2141
application,O,2141
r,S-TECH,2141
pject,O,2141
-,O,2141
mobile,O,2141
application,O,2141
project,O,2141
-,O,2141
it,O,2141
was,O,2141
a,O,2141
poc,O,2141
of,O,2141
hybrid,O,2141
mobile,O,2141
application,O,2141
based,O,2141
on,O,2141
which,O,2141
the,O,2141
client,O,2141
