Words,Tags,SentenceID
"SQL,",O,307
PostgreSQL,O,307
",SQL",O,307
DBX,O,307
Servers/Portal,O,307
"Tomcat,",O,307
Apache,O,307
Spark,O,307
Operating,O,307
System,O,307
Windows,O,307
"XP,",O,307
Windows,O,307
"7,Windows",O,307
"10,Linux,Windows",O,307
8,O,307
PROFESSIONAL,O,307
EXPERIENCE,O,307
TCS,S-ORG,307
Assistant,O,307
System,O,307
Engineer,O,307
Trainee,O,307
26-03-2018,O,307
tO,O,307
18-07-2018,O,307
HCL,O,307
CDC,O,307
Industrial,O,307
Training,O,307
20-05-2016,O,307
to,O,307
30-06-2016,O,307
EDUCATIONAL,O,307
&,O,307
PROFESSIONAL,O,307
CREDENTIALS,O,307
Education,O,307
Board/University,O,307
Year,O,307
of,O,307
Passing,O,307
%,O,307
of,O,307
Marks,O,307
Secondary,O,307
CBSE,O,307
2011,O,307
9,O,307
2,O,308
Higher,O,308
Secondary,O,308
CBSE,O,308
1,O,308
20,O,308
90,O,308
8,O,309
Bachelor,O,309
of,O,309
technology,O,309
University,O,309
of,O,309
Delhi,O,309
2,O,309
1,O,309
6,O,309
8,O,310
7TRAININGIndustrial,O,310
Training,O,310
from,O,310
HCL,O,310
CDC,O,310
in,O,310
cloud,O,310
computing,O,310
Worked,O,311
on,O,311
virtaulisation,O,311
and,O,311
amazon,O,311
web,O,311
services,O,311
Build,O,312
an,O,312
application,O,312
using,O,312
Force,O,312
com,O,313
SFDCAttended,O,313
session,O,313
on,O,313
facebook,O,313
messenger,O,313
developer,O,313
platform,O,313
and,O,313
Wit,O,313
ai,O,314
Build,O,315
an,O,315
Echobot,O,315
on,O,315
facebook,O,315
Attended,O,316
session,O,316
on,O,316
Twillio,O,316
PROJECT,O,317
ANNEXURE,O,317
Company,O,317
Name:,O,317
TATA,B-ORG,317
CONSULTANCY,I-ORG,317
SERVICES,I-ORG,317
LTD,I-ORG,317
INDIA,O,317
Roles&,O,317
Responsibilities:,O,317
DeveloperExploring,O,317
conversational,O,317
services,O,317
provided,O,317
by,O,317
various,O,317
technologies,O,317
mainly,O,317
Google,O,317
and,O,317
preparing,O,317
documents,O,317
out,O,317
of,O,317
it,O,317
Conduct,O,318
Knowledge,O,318
sharing,O,318
session,O,318
for,O,318
the,O,318
explored,O,318
technology,O,318
for,O,318
the,O,318
entire,O,318
team,O,318
Configured,O,319
bots,O,319
in,O,319
Dialog,O,319
flow,O,319
(using,O,319
Node,B-TECH,319
Js,I-TECH,319
in,O,319
"Google,",O,319
Lambda(using,O,319
Node,O,319
Js),O,319
in,O,319
Amazon,O,319
Project,O,320
Name,O,320
Conversational,O,320
Experiences,O,320
Client,O,320
Internal,O,320
Role,O,320
Developer,O,320
Summary,O,320
Preparing,O,320
Chatbots,O,320
in,O,320
different,O,320
Technologies,O,320
like,O,320
"Amazon,",O,320
"Google,",O,320
Kore,O,320
al,O,321
using,O,321
Java,S-TECH,321
HTML,S-TECH,321
CSS,S-TECH,321
Python3,S-TECH,321
"cript,Node",O,321
js,O,321
OTHER,O,321
DETAILS,O,321
Date,O,321
of,O,321
Birth:,O,321
17-11-1995,O,321
Language,O,321
Proficiency:,O,321
"English,",O,321
Hindi,O,321
Nithin,O,322
Gopinadh's,O,322
Profile,O,322
Ishank,B-PER,322
Goel,I-PER,322
1,O,322
93493),O,322
Contact:,O,322
91,O,322
-9991134778,O,322
mail:,O,322
xxxxxxxxxxxxxxxxxxxxx,O,322
ASSOCIATE,O,322
SYSTEM,O,322
ENGINEER,O,322
TRAINEE,O,322
EXPERIENCE,O,322
SUMMARYASSOCIATE,O,322
SYSTEM,O,322
ENGINEER,O,322
TRAINEE,O,322
and,O,322
works,O,322
for,O,322
Conversational,O,322
Experiences,O,322
team,O,322
of,O,322
TATA,B-ORG,322
Consultancy,I-ORG,322
Services,I-ORG,322
Ltd,O,322
TCS,S-ORG,323
(Holds,O,323
distinction,O,323
in,O,323
BTech,O,323
–,O,323
Computer,O,323
Science,O,323
(Maharshi,O,324
Dayanand,O,324
"University,",O,324
1,O,324
Rohtak)years,O,324
of,O,324
IT,O,324
experience,O,324
Worked,O,325
extensively,O,325
in,O,325
Web,O,325
"Development,",O,325
support,O,325
and,O,325
maintenance,O,325
project,O,325
of,O,325
HTML,S-TECH,325
CSS,S-TECH,325
JavaScript,S-TECH,325
PHP,S-TECH,325
AngularJS,S-TOOL,325
Well,O,325
versed,O,325
with,O,325
database,O,325
like,O,325
SQL,S-TECH,325
MyFamiliar,O,325
with,O,325
the,O,325
development,O,325
tools,O,325
like,O,325
Eclipse,S-TOOL,325
Net,B-TOOL,325
Beans,I-TOOL,325
Visual,B-TOOL,325
Studio,I-TOOL,325
Sublime,O,325
Text,O,325
and,O,325
servers,O,325
like,O,325
"Xampp,",O,325
Tomcat,S-TOOL,325
Have,O,326
experience,O,326
in,O,326
working,O,326
with,O,326
Windows,O,326
and,O,326
Linux,O,326
machines,O,326
TECHNICAL,O,327
SKILLSDevelopment,O,327
Tool,O,327
Eclipse,S-TOOL,327
SVN,S-TOOL,327
Git,S-TOOL,327
"ub,",O,327
Visual,B-TOOL,327
Studio,I-TOOL,327
"phpmyadmin,",O,327
Sublime,O,327
EditorLanguages,O,327
HTML,S-TECH,327
CSS,S-TECH,327
"Bootstrap,",O,327
JavaScript,S-TECH,327
PHP,S-TECH,327
AngularJS,S-TOOL,327
NodeJS,S-TECH,327
atabase,O,327
SQL,S-TECH,327
PostgreSQL,S-TECH,327
ervers/Portal,O,327
Tomcat,S-TOOL,327
XamppOperating,O,327
System,O,327
Windows,O,327
"XP,",O,327
Windows,O,327
"7,Windows",O,327
1,O,327
PROFESSIONAL,O,327
EXPERIENCE,O,327
TCS,S-ORG,327
Associate,O,327
System,O,327
Engineer,O,327
Trainee,O,327
3,O,327
2,O,327
8,O,327
01tO,O,327
Jul-18,O,327
ADVENITH,O,327
TECHNOLOGY,O,327
PVT,O,327
LTD,O,327
Web,O,327
Developer,O,327
Aug-17,O,327
to,O,327
Feb-18,O,327
TERRYWHITE,O,327
CHEMMART,O,327
FreeLancer,O,327
Feb-17,O,327
to,O,327
Jul-17,O,327
EDUCATIONAL,O,327
&,O,327
PROFESSIONAL,O,327
CREDENTIALS,O,327
Education,O,327
Board/University,O,327
Year,O,327
of,O,327
Passing,O,327
%,O,327
of,O,327
Marks,O,327
Secondary,O,327
CBSE,O,327
2011,O,327
89,O,327
3,O,328
Higher,O,328
Secondary,O,328
CBSE,O,328
2,O,328
1,O,328
6,O,328
4,O,329
Bachelor,O,329
Maharshi,O,329
Dayanand,O,329
University,O,329
2,O,329
1,O,329
6,O,329
TRAININGAttented,O,329
session,O,329
on,O,329
Google,O,329
"Dialogflow,Facebook",O,329
and,O,329
Kore,O,329
ai,O,330
services,O,330
PROJECT,O,331
ANNEXURE,O,331
Company,O,331
Name:,O,331
TATA,B-ORG,331
CONSULTANCY,I-ORG,331
SERVICES,I-ORG,331
LTD,I-ORG,331
INDIARoles&,O,331
Responsibilities:,O,331
Exploring,O,331
Conversational,O,331
TechnologiesExploring,O,331
conversational,O,331
services,O,331
provided,O,331
by,O,331
various,O,331
technologies,O,331
mainly,O,331
Google,O,331
and,O,331
preparing,O,331
documents,O,331
out,O,331
of,O,331
it,O,331
Conduct,O,332
Knowledge,O,332
sharing,O,332
session,O,332
for,O,332
the,O,332
explored,O,332
technology,O,332
for,O,332
the,O,332
entire,O,332
team,O,332
Configured,O,333
bots,O,333
in,O,333
Dialog,O,333
flow,O,333
(using,O,333
node,O,333
js),O,333
Company,O,334
Name:,O,334
ADVENITH,O,334
TECHNOLOGY,O,334
PVT,O,334
"LTD,",O,334
INDIARoles&,O,334
Responsibilities:,O,334
Web,O,334
DeveloperBuild,O,334
Desktop,O,334
and,O,334
Mobile,O,334
sites,O,334
from,O,334
requirements,O,334
gathering,O,334
to,O,334
maintenance,O,334
Develop,O,335
management,O,335
and,O,335
maintenance,O,335
of,O,335
"websites,",O,335
"banners,",O,335
category,O,335
"pages,",O,335
campaign,O,335
pages,O,335
and,O,335
mobile,O,335
content,O,335
Project,O,336
Name,O,336
E-commerce,O,336
Website,O,336
Client,O,336
Advenith(Internal,O,336
Project),O,336
Role,O,336
"Developer,",O,336
Tester,O,336
and,O,336
Maintenance,O,336
Team,O,336
Size,O,336
6,O,336
Summary,O,336
E-commerce,O,336
website,O,336
for,O,336
selling,O,336
different,O,336
type,O,336
of,O,336
products,O,336
in,O,336
Health,O,336
Care,O,336
and,O,336
Wellness,O,336
sector,O,336
Languages,O,337
HTML,S-TECH,337
CSS,S-TECH,337
"Bootstrap,",O,337
JavaScript,S-TECH,337
PHP,S-TECH,337
"Angular,",O,337
SQL,S-TECH,337
MySpecial,O,337
Tools,O,337
"MySQL,",O,337
Git,S-TOOL,337
Eclipse,S-TOOL,337
Database,O,337
MySQL,O,337
OS/Software/Server,O,337
"Windows,",O,337
XAMPP,O,337
Company,O,337
Name:,O,337
TERRYWHITE,O,337
"CHEMMART,",O,337
Australia,O,337
Project,O,337
Name,O,337
Pharmacy,O,337
Website,O,337
Client,O,337
TerryWhite(Internal,O,337
Project),O,337
Role,O,337
"Developer,",O,337
"Support,",O,337
Testing,O,337
and,O,337
Maintenance,O,337
Team,O,337
Size,O,337
5,O,337
Summary,O,337
E-commerce,O,337
website,O,337
for,O,337
selling,O,337
Medicines,O,337
Languages,O,337
"HTML,",O,337
"CSS,",O,337
"Bootstrap,",O,337
"JavaScript,",O,337
"PHP,",O,337
"Angular,",O,337
MySQL,O,337
Special,O,337
Tools,O,337
"MySQL,",O,337
"Git,",O,337
Eclipse,O,337
Database,O,337
MySQL,O,337
O/s/Software/Server,O,337
"Windows,",O,337
XAMPP,O,337
OTHER,O,337
DETAILS,O,337
Date,O,337
of,O,337
Birth:,O,337
1,O,337
-2004,O,337
Language,O,337
Proficiency:,O,337
"English,",O,337
Hindi,O,337
Nithin,O,338
Gopinadh's,O,338
Profile,O,338
ANMOL,B-PER,338
PADIT,I-PER,338
1,O,338
-97891,O,338
Contact:,O,338
91,O,338
-7898056862,O,338
mail:,O,338
xxxxxxxxxxxxxxxxxxxxx,O,338
ASSISTANT,O,338
SYSTEM,O,338
ENGINEER,O,338
5+,O,338
months,O,338
experience,O,338
in,O,338
TCS,S-ORG,338
Working,O,338
in,O,338
Conversational,O,338
Experience,O,338
Unit,O,338
in,O,338
TCS,O,338
BTech,O,338
in,O,338
Mechanical,O,338
Engineering,O,338
PROFILECurrent,O,338
Role,O,338
Assistant,O,338
System,O,338
Engineer,O,338
Conversational,O,338
Experiences,O,338
team,O,338
of,O,338
TATA,B-ORG,338
Consultancy,I-ORG,338
Services,I-ORG,338
Ltd,O,338
TCS,S-ORG,339
(Education,O,339
Detail:,O,339
Holds,O,339
distinction,O,339
in,O,339
BE,O,339
–,O,340
Electronics,O,340
&,O,340
Communication,O,340
(RGPV,O,341
University,O,341
Bhopal)Roles,O,341
Done,O,341
in,O,341
my,O,341
Career:,O,341
Participated,O,341
in,O,341
Initial,O,341
Learning,O,341
Program,O,341
for,O,341
3,O,341
"months,",O,341
trained,O,341
in,O,341
Kore,O,341
ai,O,342
technology,O,342
TECHNICAL,O,343
SKILLSDevelopment,O,343
Tool,O,343
Eclipse,S-TOOL,343
SVN,S-TOOL,343
NetBeans,S-TOOL,343
Code,B-TOOL,343
Blocks,I-TOOL,343
SublimeLanguages,O,343
Core,B-TECH,343
Java,I-TECH,343
Basics,O,343
of,O,343
"C#,",O,343
"C++,",O,343
"HTML,",O,343
"CSS,",O,343
"JavaScript,",O,343
"Angular2,",O,343
NodeJSDatabase,O,343
"SQL,",O,343
"PostgreSQL,",O,343
OracleOperating,O,343
System,O,343
Windows,O,343
"7,",O,343
Windows,O,343
"8,8",O,343
1,O,344
Windows,O,344
10,O,344
PROFESSIONAL,O,344
EXPERIENCE,O,344
TCS,S-ORG,344
Assistant,O,344
System,O,344
Engineer,O,344
3,O,344
2,O,344
8,O,344
01to,O,344
Jul-18,O,344
EDUCATIONAL,O,344
&,O,344
PROFESSIONAL,O,344
CREDENTIALS,O,344
Education,O,344
Board/University,O,344
Year,O,344
of,O,344
Passing,O,344
%,O,344
of,O,344
Marks,O,344
Secondary,O,344
State,O,344
Board,O,344
2011,O,344
88,O,344
5,O,345
Higher,O,345
Secondary,O,345
State,O,345
Board,O,345
2,O,345
1,O,345
86,O,345
4,O,346
Bachelor,O,346
RGPV,O,346
University,O,346
Bhopal,O,346
2,O,346
1,O,346
8,O,346
8,O,347
TRAININGCompleted,O,347
ILP,O,347
from,O,347
TCS,S-ORG,347
Ahmedabad,O,347
in,O,347
Core,O,347
JAVAAttended,O,347
Sessions,O,347
on,O,347
Kore,O,347
ai,O,348
Company,O,349
Name:,O,349
TATA,B-ORG,349
CONSULTANCY,I-ORG,349
SERVICES,I-ORG,349
LTD,I-ORG,349
INDIA,O,349
Roles&,O,349
Responsibilities:,O,349
DeveloperExploring,O,349
conversational,O,349
services,O,349
provided,O,349
by,O,349
various,O,349
technologies,O,349
mainly,O,349
Google,O,349
and,O,349
preparing,O,349
documents,O,349
out,O,349
of,O,349
it,O,349
Conduct,O,350
Knowledge,O,350
sharing,O,350
session,O,350
for,O,350
the,O,350
explored,O,350
technology,O,350
for,O,350
the,O,350
entire,O,350
team,O,350
Configured,O,351
bots,O,351
in,O,351
Dialog,O,351
flow,O,351
(using,O,351
Node,B-TECH,351
Js,I-TECH,351
in,O,351
Kore,O,351
"al,",O,352
Lambda,O,352
(using,O,352
Node,B-TECH,352
Js,I-TECH,352
in,O,352
Amazon,O,352
Project,O,353
Name,O,353
Conversational,O,353
Experiences,O,353
Client,O,353
Internal,O,353
Role,O,353
Developer,O,353
Summary,O,353
Preparing,O,353
Chatbots,O,353
in,O,353
different,O,353
Technologies,O,353
like,O,353
"Amazon,",O,353
"Google,",O,353
Kore,O,353
al,O,354
using,O,354
Java,S-TECH,354
"cript,",O,354
HTML,S-TECH,354
CSS,S-TECH,354
Python3,S-TECH,354
Node,O,354
Js,O,354
OTHER,O,355
DETAILS,O,355
Date,O,355
of,O,355
Birth:,O,355
3,O,355
1,O,355
5,O,355
-0199Language,O,355
Proficiency:,O,355
"English,",O,355
Hindi,O,355
Nithin,O,356
Gopinadh's,O,356
Profile,O,356
VISHAL,B-PER,356
MALVIY,I-PER,356
1,O,356
-542,O,356
Contact:,O,356
91,O,356
-9009316403,O,356
mail:,O,356
xxxxxxxxxxxxxxxxxxxxxxx,O,356
ASSISTANT,O,356
SYSTEM,O,356
ENGINEER-TRAINEE,O,356
2,O,356
months,O,356
experience,O,356
in,O,356
Core,O,356
"Java,ILP,",O,356
total,O,356
4,O,356
months,O,356
experience,O,356
",",O,356
Conversational,O,356
Experiences,O,356
1,O,356
0,O,357
EXPERIENCE,O,357
SUMMARYAssistant,O,357
System,O,357
Engineer-Trainee,O,357
in,O,357
TATA,B-ORG,357
Consultancy,I-ORG,357
Services,I-ORG,357
Ltd,O,357
TCS,S-ORG,358
(Holds,O,358
BE,O,358
–,O,358
Electronics,O,358
and,O,358
Communication,O,358
Engineering,O,358
(RGPV,O,359
"University,Bhopal",O,359
),O,359
TECHNICAL,O,359
SKILLS,O,359
Development,O,359
Tool,O,359
Eclipse,S-TOOL,359
SVN,S-TOOL,359
sublime,O,359
",",O,359
netbeans,S-TOOL,359
Languages,O,359
Core,B-TECH,359
Java,I-TECH,359
"HTML5,CSS3,",O,359
JavaScript,O,359
",",O,359
Basics,O,359
of,O,359
"(AngularJS,",O,359
Angular,O,359
"2,",O,359
python),O,359
Database,O,359
PostgreSQL,O,359
",SQL",O,359
DBX,O,359
Servers/Portal,O,359
"Tomcat,",O,359
Apache,O,359
Operating,O,359
System,O,359
Windows,O,359
"XP,",O,359
Windows,O,359
"7,Windows",O,359
10,O,359
PROFESSIONAL,O,359
EXPERIENCE,O,359
TCS,S-ORG,359
Assistant,O,359
System,O,359
Engineer-Trainee,O,359
Mar-18,O,359
to,O,359
present,O,359
EDUCATIONAL,O,359
&,O,359
PROFESSIONAL,O,359
CREDENTIALS,O,359
Education,O,359
Board/University,O,359
Year,O,359
of,O,359
Passing,O,359
%,O,359
of,O,359
Marks,O,359
Secondary,O,359
MP,O,359
Board,O,359
2010,O,359
80,O,359
1,O,360
%,O,360
Higher,O,360
Secondary,O,360
MP,O,360
Board,O,360
2,O,360
12,O,360
8,O,360
6,O,361
%,O,361
Graduation,O,361
(BE),O,361
Rajiv,O,361
Gandhi,O,361
Proudyogiki,O,361
Vishwavidyalaya,O,361
University,O,361
2,O,361
1,O,361
4,O,361
4,O,362
%,O,362
TRAININGAttended,O,362
Industrial,O,362
training,O,362
on,O,362
Transmission,O,362
equipments,O,362
from,O,362
Doordarshan,O,362
kendra,O,362
",IndoreAttended",O,362
session,O,362
on,O,362
AWS,O,362
",",O,362
worked,O,362
on,O,362
Lambda,O,362
function,O,362
",",O,362
Lex,O,362
and,O,362
Alexa,O,362
skill,O,362
Attended,O,363
ILP,O,363
training,O,363
in,O,363
Java,S-TECH,363
stream,O,363
from,O,363
Gandhinagar,O,363
TCS,S-ORG,363
PROJECT,O,363
ANNEXUREImplemented,O,363
Project,O,363
named,O,363
as,O,363
“SMART,O,363
EXAM,O,363
DATABASE,O,363
“,O,363
on,O,363
MATLAB,O,363
software,O,363
in,O,363
college,O,363
Implemented,O,364
Project,O,364
named,O,364
as,O,364
“Banking,O,364
system”,O,364
on,O,364
java,O,364
in,O,364
ILP,O,364
Training,O,364
Company,O,365
Name:,O,365
TATA,B-ORG,365
CONSULTANCY,I-ORG,365
SERVICES,I-ORG,365
LTD,I-ORG,365
INDIA,O,365
Roles&,O,365
Responsibilities:,O,365
DeveloperExploring,O,365
conversational,O,365
services,O,365
provided,O,365
by,O,365
various,O,365
technologies,O,365
mainly,O,365
Google,O,365
and,O,365
preparing,O,365
documents,O,365
out,O,365
of,O,365
it,O,365
Conduct,O,366
Knowledge,O,366
sharing,O,366
session,O,366
for,O,366
the,O,366
explored,O,366
technology,O,366
for,O,366
the,O,366
entire,O,366
team,O,366
Configured,O,367
bots,O,367
in,O,367
Dialog,O,367
flow,O,367
(using,O,367
Node,B-TECH,367
Js,I-TECH,367
in,O,367
"Google,",O,367
Lambda(using,O,367
Node,O,367
Js),O,367
in,O,367
Amazon,O,367
Project,O,368
Name,O,368
Conversational,O,368
Experiences,O,368
Client,O,368
Internal,O,368
Role,O,368
Developer,O,368
Summary,O,368
Preparing,O,368
Chatbots,O,368
in,O,368
different,O,368
Technologies,O,368
like,O,368
"Amazon,",O,368
"Google,",O,368
Kore,O,368
al,O,369
using,O,369
Java,S-TECH,369
"cript,",O,369
HTML,S-TECH,369
CSS,S-TECH,369
Python3,S-TECH,369
Node,O,369
Js,O,369
OTHER,O,370
DETAILS,O,370
Date,O,370
of,O,370
Birth:,O,370
1,O,370
-1999,O,370
Language,O,370
Proficiency:,O,370
"English,",O,370
Hindi,O,370
Nithin,O,371
Gopinadh's,O,371
Profile,O,371
APAR,B-PER,371
TIWARI,I-PER,371
1,O,371
-6795,O,371
Contact:,O,371
91,O,371
-9039144630,O,371
mail:,O,371
xxxxxxxxxxxxxxxxxxxxx,O,371
ASSISTANT,O,371
SYSTEM,O,371
ENGINEER,O,371
TRAINEE,O,371
EXPERIENCE,O,371
SUMMARYASSOCIATE,O,371
SYSTEM,O,371
ENGINEER,O,371
TRAINEE,O,371
and,O,371
works,O,371
for,O,371
Conversational,O,371
Experiences,O,371
team,O,371
of,O,371
Tata,B-ORG,371
Consultancy,I-ORG,371
Services,I-ORG,371
(TCS),S-ORG,371
BE,O,372
–,O,372
Computer,O,372
Science,O,372
from,O,372
Mahakal,O,372
Institute,O,372
of,O,372
"Technology,",O,372
3,O,372
Ujjainmonth,O,372
of,O,372
IT,O,372
experience,O,372
Worked,O,373
extensively,O,373
in,O,373
Application,O,373
"Development,",O,373
support,O,373
and,O,373
maintenance,O,373
project,O,373
of,O,373
HTML,S-TECH,373
CSS,S-TECH,373
JavaScript,S-TECH,373
PHP,S-TECH,373
AngularJS,S-TOOL,373
Well,O,373
versed,O,373
with,O,373
database,O,373
like,O,373
SQL,S-TECH,373
MyFamiliar,O,373
with,O,373
the,O,373
development,O,373
tools,O,373
like,O,373
Eclipse,S-TOOL,373
Net,B-TOOL,373
Beans,I-TOOL,373
Visual,B-TOOL,373
Studio,I-TOOL,373
Sublime,O,373
Text,O,373
and,O,373
servers,O,373
like,O,373
"Xampp,",O,373
Tomcat,S-TOOL,373
Have,O,374
experience,O,374
in,O,374
working,O,374
with,O,374
Windows,O,374
and,O,374
Linux,O,374
machines,O,374
TECHNICAL,O,375
SKILLSDevelopment,O,375
Tool,O,375
Eclipse,S-TOOL,375
SVN,S-TOOL,375
anguages,O,375
Core,B-TECH,375
Java,I-TECH,375
"C,",O,375
"C++,",O,375
"HTML,",O,375
"Android,",O,375
PythonDatabase,O,375
"MySQL,",O,375
OracleServers/Portal,O,375
TomcatOperating,O,375
System,O,375
Windows,O,375
"XP,",O,375
Windows,O,375
"7,Windows",O,375
"10,Mac",O,375
Os,O,375
PROFESSIONAL,O,375
EXPERIENCE,O,375
TCS,O,375
System,O,375
Engineer,O,375
Mar-18,O,375
tO,O,375
Present,O,375
Canopus,O,375
InfoSystem,O,375
Application,O,375
Developer,O,375
Trainee,O,375
Jun-17,O,375
To,O,375
Sep-17,O,375
EDUCATIONAL,O,375
&,O,375
PROFESSIONAL,O,375
CREDENTIALS,O,375
Education,O,375
Board/University,O,375
Year,O,375
of,O,375
Passing,O,375
%,O,375
of,O,375
Marks,O,375
Secondary,O,375
CBSE,O,375
2011,O,375
70,O,375
3,O,376
Higher,O,376
Secondary,O,376
MPBSE,O,376
2,O,376
1,O,376
71,O,376
Bachelor,O,376
of,O,376
Engineer,O,376
Rajiv,O,376
Gandhi,O,376
Proudyogiki,O,376
Vishwavidyalaya,O,376
2017,O,376
71,O,376
TRAININGI,O,376
have,O,376
done,O,376
Java,S-TECH,376
core,O,376
training,O,376
from,O,376
ILP,O,376
Ahmedabad,O,376
Attented,O,377
session,O,377
on,O,377
conversational,O,377
business,O,377
system,O,377
Attended,O,378
different,O,378
session,O,378
of,O,378
"Google,Amazon,Facebook",O,378
Working,O,379
on,O,379
poc,O,379
on,O,379
google,O,379
bot,O,379
by,O,379
making,O,379
use,O,379
of,O,379
"dialogflow,",O,379
Google,B-TOOL,379
Cloud,I-TOOL,379
Platform,I-TOOL,379
(Cloud,O,379
Platform),O,379
PROJECT,O,380
ANNEXURE,O,380
Project,O,380
Name,O,380
Bank,O,380
Management,O,380
System,O,380
Client,O,380
TCS,S-ORG,380
ILP,O,380
Project),O,380
Role,O,380
Developer,O,380
Team,O,380
Size,O,380
6,O,380
Summary,O,380
Bank,O,380
Management,O,380
System,O,380
is,O,380
a,O,380
management,O,380
system,O,380
that,O,380
lets,O,380
"user,",O,380
manager,O,380
and,O,380
cashier,O,380
manage,O,380
their,O,380
accounts,O,380
A,O,381
user,O,381
can,O,381
"withdraw,",O,381
"transfer,",O,381
deposit,O,381
money,O,381
Languages,O,382
Core,B-TECH,382
Java,I-TECH,382
Java,O,382
"Script,",O,382
"HTML,",O,382
"CSS,AngularJS",O,382
Special,O,382
Tools,O,382
"Eclipse,",O,382
"SQL,",O,382
SVN,O,382
Database,O,382
"SQL,",O,382
Oracle,O,382
OS/Software/Server,O,382
"Windows,",O,382
tomcat,O,382
Project,O,382
Name,O,382
Online,O,382
Recharge,O,382
System,O,382
Client,O,382
Major,O,382
Project,O,382
in,O,382
BE,O,382
Role,O,382
Developer,O,382
Team,O,382
Size,O,382
2,O,382
Summary,O,382
Online,O,382
Recharge,O,382
Website,O,382
which,O,382
was,O,382
providing,O,382
easy,O,382
gateway,O,382
for,O,382
recharge,O,382
Languages,O,383
Core,B-TECH,383
Java,I-TECH,383
Java,O,383
"Script,",O,383
"HTML,",O,383
"CSS,AngularJS",O,383
Special,O,383
Tools,O,383
"Eclipse,",O,383
MySql,O,383
Database,O,383
"SQL,",O,383
Oracle,O,383
OS/Software/Server,O,383
"Windows,",O,383
tomcat,O,383
Company,O,383
Name:,O,383
TATA,B-ORG,383
CONSULTANCY,I-ORG,383
SERVICES,I-ORG,383
"LTD,",O,383
INDIA,O,383
Roles&,O,383
Responsibilities:,O,383
DeveloperExploring,O,383
conversational,O,383
services,O,383
provided,O,383
by,O,383
various,O,383
technologies,O,383
mainly,O,383
Google,O,383
and,O,383
preparing,O,383
documents,O,383
out,O,383
of,O,383
it,O,383
Conduct,O,384
Knowledge,O,384
sharing,O,384
session,O,384
for,O,384
the,O,384
explored,O,384
technology,O,384
for,O,384
the,O,384
entire,O,384
team,O,384
Configured,O,385
bots,O,385
in,O,385
Dialog,O,385
flow,O,385
(using,O,385
Node,B-TECH,385
Js,I-TECH,385
in,O,385
"Google,",O,385
Lambda(using,O,385
Node,O,385
Js),O,385
in,O,385
Amazon,O,385
Project,O,386
Name,O,386
Conversational,O,386
Experiences,O,386
Client,O,386
Internal,O,386
Role,O,386
Developer,O,386
Summary,O,386
Preparing,O,386
Chatbots,O,386
in,O,386
different,O,386
Technologies,O,386
like,O,386
"Amazon,",O,386
"Google,",O,386
Kore,O,386
al,O,387
using,O,387
Java,S-TECH,387
"cript,",O,387
HTML,S-TECH,387
CSS,S-TECH,387
Python,S-TECH,387
",Node",O,387
Js,O,387
OTHER,O,388
DETAILS,O,388
Date,O,388
of,O,388
Birth:,O,388
6,O,388
1,O,388
0-1995,O,388
Language,O,388
Proficiency:,O,388
"English,",O,388
Hindi,O,388
Nithin,O,389
Gopinadh's,O,389
Profile,O,389
Joyanto,B-PER,389
Sarkar,I-PER,389
1,O,389
-7528,O,389
Contact:,O,389
91,O,389
9789710627,O,389
mail:,O,389
xxxxxxxxxxxxxxxxx,O,389
ASSISTANT,O,389
SYSTEM,O,389
ENGINEER,O,389
5+,O,389
months,O,389
experience,O,389
in,O,389
TCS,S-ORG,389
Working,O,389
in,O,389
Conversational,O,389
Experience,O,389
Unit,O,389
in,O,389
TCS,O,389
BTech,O,389
in,O,389
Computer,O,389
Science,O,389
and,O,389
Engineering,O,389
PROFILEAssistant,O,390
System,O,390
Engineer,O,390
with,O,390
4,O,390
months,O,390
experience,O,390
Certifications:,O,391
TCS,S-ORG,391
ILP,O,391
certification,O,391
in,O,391
java,O,391
for,O,391
3,O,391
months,O,391
TCS,S-ORG,392
competency,O,392
certificates,O,392
in,O,392
Java,S-TECH,392
HTML,S-TECH,392
CSS,S-TECH,392
"AO,",O,392
Javascript,S-TECH,392
UnixEducation,O,392
Detail:,O,392
BTech,O,392
from,O,392
VIT,O,392
2,O,392
1,O,392
university(-2017),O,392
TECHNICAL,O,392
SKILLS,O,392
Development,O,392
Tools,O,392
"Eclipse,",O,392
SQLLanguages,O,392
"Java,",O,392
PythonDatabase,O,392
SqlOperating,O,392
System,O,392
Windows,O,392
10,O,392
PROFESSIONAL,O,392
EXPERIENCE,O,392
TCS,S-ORG,392
Assistant,O,392
System,O,392
engineer,O,392
3,O,392
-2018,O,392
–,O,392
07-,O,392
2018,O,392
EDUCATIONAL,O,392
&,O,392
PROFESSIONAL,O,392
CREDENTIALS,O,392
Education,O,392
Board/University,O,392
Year,O,392
of,O,392
Passing,O,392
%,O,392
of,O,392
Marks,O,392
Secondary,O,392
St,O,392
Stephens,O,392
"School,",O,392
Hazaribagh,O,392
2010,O,392
89,O,392
3,O,393
Higher,O,393
Secondary,O,393
Vivekananda,O,393
Central,O,393
"School,",O,393
Hazaribagh,O,393
2,O,393
1,O,393
8,O,393
8,O,394
Bachelor,O,394
BTech,O,394
VIT,O,394
"University,",O,394
Vellore,O,394
2,O,394
1,O,394
78,O,394
3,O,395
POSITIONS,O,395
OF,O,395
